2 6.5 4.1 5 
4 8.5 4.6 4.07 
1 4.5 4.1 4.57 
0 3.5 4.2 4.82 
4 4 4.2 4.37 
3 5 5.9 4.53 
0 4.5 3.9 4.74 
9 1.5 5.4 4.6 
3 2.5 4.5 4.87 
5 5 3.6 4.35 
7 5 4.2 4.5 
1 4 5 4.55 
5 4.5 3.8 4.34 
2 1.5 3.8 4.55 
2 3.5 3.6 4.41 
4 6 5.7 4.23 
9 3 4.6 4.24 
3 3.5 5.3 4.7 
3 2 4.3 3.97 
8 5 6.4 4.66 
4 4.5 4.8 4.09 
1 4 5.9 4.53 
0 4.5 5.3 4.55 
7 3.5 4.7 4.42 
3 6 4.5 4.88 
7 3.5 3.9 4.28 
3 5.5 4.8 4.64 
3 3 5.3 4.44 
7 8 5.3 5.38 
0 3.5 4.1 4.96 
5 3.5 4.8 4.01 
0 3.5 4.4 3.93 
0 6.5 5 4.63 
0 2 3.5 4.88 
2 5.5 3.6 4.68 
8 3.5 3.8 4.77 
2 0.5 4.5 4.59 
6 1.5 4.6 4.3 
8 1.5 6 4.43 
8 4.5 4.2 4.97 
7 4.5 3.4 4.75 
6 4.5 4.9 4.26 
3 1 4.6 4.15 
9 8.5 2.3 4.56 
4 2.5 4.1 4.51 
1 4 3.2 4.43 
4 3 5.4 4.12 
1 0.5 3.4 4.89 
3 6.5 4.4 4.14 
0 4.5 4.5 4.54 
4 9 4.5 4.58 
0 8 3.9 4.41 
4 4.5 4.3 4.26 
1 8.5 5.5 4.72 
7 1.5 5.3 4.91 
9 6 6.7 4.77 
9 4.5 2.9 4.44 
0 1.5 5.6 4.29 
9 5.5 5.3 3.97 
4 7.5 3.8 4.67 
6 6.5 3 4.58 
6 6.5 5.4 4.55 
0 0.5 5.1 4.94 
6 6 5.5 4.11 
0 6 5.3 4.45 
4 5 3.6 4.37 
4 3 5.4 4.81 
2 4.5 4.1 4.23 
8 7.5 3.4 5.09 
7 7.5 5.8 3.92 
8 8 4 4.53 
2 3 3.4 4.87 
4 1.5 4.7 4.68 
8 9 4.6 4.97 
0 2.5 3.3 4.77 
1 7 5 4.5 
7 3.5 4.5 4.22 
1 4 5.3 4.34 
9 5 6.2 4.63 
6 3.5 6.1 4.31 
8 4 3.2 4.89 
7 3.5 5.3 4.09 
4 3 3.3 4.46 
0 1 5.1 4.22 
0 7.5 4.5 4.53 
0 7 5.4 5.09 
4 5.5 4.2 4.43 
3 7.5 2.7 4.29 
0 6 3.8 4.87 
5 3.5 4.4 4.77 
0 4 4.1 4.92 
0 6 5 3.93 
8 3 3.9 4.85 
5 1.5 4 4.77 
9 6.5 4.5 4.54 
2 8 4 4.57 
7 7.5 4.3 4.62 
6 4.5 6.3 4.94 
6 6 4.2 4.51 
7 7.5 5.1 4.47 
7 8 4.2 4.8 
2 2.5 6.3 4.68 
3 2 5.3 4.3 
6 6.5 3.3 4.68 
0 2.5 4.2 3.95 
6 1.5 4.3 4.59 
6 3 4 4.44 
0 8.5 5.6 4.29 
5 3 4.2 4.4 
7 4.5 3.2 4.15 
0 3 3.5 4.25 
3 6 4.9 4.32 
0 6.5 4.7 4.67 
2 2.5 5.5 4.35 
8 6 3.7 4.36 
6 5.5 5.8 4.58 
5 2 3.8 4.63 
8 6.5 5.6 4.76 
1 8 5.1 4.55 
8 4.5 3.2 4.79 
9 3.5 4.3 4.71 
3 7 4.5 3.91 
2 5.5 4 4.5 
3 4.5 3.7 4.63 
0 3 3.4 4.43 
6 8.5 4.4 4.37 
0 8.5 3.9 4.92 
7 6.5 4.6 4.41 
5 5 2.8 4.65 
7 3 5.8 5.21 
7 6 4.8 3.89 
8 3.5 4.6 4.84 
0 4.5 4.7 4.51 
2 8 4.5 4.1 
6 3.5 5.4 4.49 
8 4 3.2 4.22 
5 2 4.7 4.7 
4 3 5.4 4.49 
2 4 5.2 4.39 
0 6 3.7 4.27 
2 8.5 5.3 4.08 
4 6 4.1 5.13 
9 4 5.7 4.33 
7 8 3.2 4.72 
6 2 6.2 4.62 
5 3 4.8 4.59 
4 4 5.6 4.45 
3 6.5 4 4.62 
6 3.5 5.5 4.45 
7 7.5 4.8 4.67 
3 6.5 4.7 4.52 
0 6.5 5 5 
3 4.5 4.9 4.58 
8 2 3.4 4.19 
5 5 6.5 4.49 
6 4 4.3 4.17 
6 4 4.5 4.62 
5 6.5 3.6 4.81 
8 6.5 4.2 4.75 
1 4.5 3.5 3.95 
1 3 4.9 4.91 
0 9 5 4.65 
8 8 5.2 4.44 
0 2.5 5.1 4.43 
0 5 2.7 4.45 
3 3.5 4.4 4.13 
7 3 6.5 4.28 
4 2.5 6.3 4.37 
9 3 5.1 4.62 
0 7 4 4.44 
4 6.5 4.7 4.33 
7 2.5 3.9 4.05 
6 5 5.8 4.62 
5 7.5 5.1 5.01 
5 7.5 5.8 4.77 
5 6.5 3.8 4.86 
7 2.5 3.8 4.67 
7 6 4.5 4.56 
2 1.5 4.9 4.36 
6 5 4.4 4.66 
3 4 4.5 3.68 
6 7.5 3.7 4.38 
9 5 5.5 4.89 
7 3 4.2 4.39 
6 8 3.4 4.38 
0 3.5 2.4 4.48 
9 2.5 3 4.8 
8 4 3.5 4.92 
3 6.5 4.4 4.54 
9 3 5.1 4.91 
1 2 5.2 4.34 
1 8.5 4 4.61 
0 4.5 2.8 4.73 
9 2 3.6 4.3 
8 5 6.4 4.64 
7 5 4.1 5.02 
6 4 5.5 4.37 
1 6.5 4.7 4.27 
6 1.5 5.9 4.52 
5 6 3.4 4.39 
6 3 3.1 4.47 
3 6 5.4 4.74 
4 4.5 4.2 4.44 
5 6.5 5.7 4.48 
5 6 3.3 4.8 
8 7 4.2 4.9 
7 4.5 6 4.21 
6 3.5 3.3 4.28 
4 5 3.9 3.97 
9 4.5 5.2 4.46 
0 6 5 4.44 
9 6 5.4 4.64 
5 3.5 3 3.94 
7 3.5 4.6 4.81 
3 5.5 5.1 4.33 
6 2.5 3.8 4.77 
1 6 2.9 4.22 
1 4 3.6 4.18 
8 3.5 3.4 4.61 
9 6.5 4 4.28 
5 1.5 5.5 4.19 
9 3.5 4.7 4.66 
6 5.5 5.4 4.21 
6 7 5.6 4.61 
8 7 3.5 4.35 
1 4 5.4 4.61 
5 4 4.3 5.14 
8 5.5 4.8 4.79 
6 5.5 5.3 4.47 
3 3 5.4 4.49 
3 5.5 3.8 3.98 
6 6 4.8 5 
8 4 6.2 4.14 
0 8 4 4.69 
6 6.5 3.7 4.56 
3 5.5 5.2 4.57 
1 6 3.6 4.32 
9 4.5 5 4.41 
2 2 5.4 4.74 
3 1.5 5.2 4.43 
9 8 6 4.39 
6 2.5 4.7 4.64 
2 4 3.4 4.24 
4 0.5 5.1 4.36 
9 6.5 4.4 4.55 
7 4.5 4.4 3.98 
1 7 4.4 4.63 
1 6 4.1 3.87 
7 3.5 4.7 4.16 
3 3 4.5 4.34 
1 4.5 5.7 4.25 
0 1 6.2 4.23 
5 0.5 3.6 4.3 
9 3.5 4.2 4.64 
5 2.5 4.5 4.34 
0 4.5 4.1 4.41 
8 3.5 5.2 4.82 
8 1.5 4.5 4.19 
2 7 4.4 4.2 
6 4.5 4.4 4.22 
6 2.5 5.2 4.85 
2 2 4.8 4.37 
4 0 3.2 4.52 
9 2.5 4.8 4.87 
4 7 5.5 3.92 
7 2 4.3 4.43 
5 3.5 4 4.34 
5 3.5 5.1 4.34 
9 3 6.3 4.79 
7 4.5 3 4.71 
4 2.5 4.7 4.68 
0 3.5 4.2 4.55 
2 6.5 3.3 4.5 
3 5.5 5 4.19 
8 5.5 4.1 4.2 
3 4 5.1 4.55 
4 5.5 4.6 4.31 
4 5.5 4.4 4.61 
2 0 5 4.85 
9 3.5 5.4 4.74 
0 5 4.8 3.77 
5 1 4.9 4.55 
8 3.5 5.2 3.98 
1 8 4.9 4.18 
1 4.5 4.9 4.75 
1 2.5 4.5 5.22 
7 4.5 3.8 4.59 
4 5 4.6 4.6 
0 4.5 2.5 4.34 
4 4.5 3.5 4.48 
8 2 4.3 4.55 
2 2.5 3.1 4.28 
4 2 3.5 4.68 
9 4 5.7 4.97 
5 3.5 3.5 4.57 
1 5 5.2 4.68 
8 3.5 3.7 4.19 
3 8 3.8 5.01 
6 3.5 5 4.66 
8 7 4.4 4.43 
6 3 4.3 4.6 
0 8.5 4.2 4.49 
7 4.5 3.7 4.22 
2 3.5 4.1 4.28 
4 6.5 4.5 4.19 
0 5 5.2 4.66 
8 0.5 2.8 4.54 
5 2 3.5 3.98 
6 4 5.9 4.61 
2 4.5 3.9 4.3 
6 0.5 4 4.21 
6 8.5 5 4.83 
8 2.5 4.1 4.25 
5 6 4.1 4.43 
5 6.5 5.1 4.47 
7 5 4.3 4.26 
0 0.5 3.5 4.42 
7 5 4.7 4.18 
2 1.5 5 4.78 
6 1 6.5 4.13 
2 6.5 4.3 4.39 
6 3 3.8 4.58 
3 0.5 4.2 4.23 
1 1.5 3.2 4.55 
6 6.5 4.5 4.58 
7 7 4.5 4.09 
8 2 5.6 4.71 
2 2.5 4.5 4.83 
4 6.5 4 4.84 
1 4 4.2 4.42 
5 5 4.6 5.28 
9 5.5 5 4.54 
0 8 3.9 4.38 
2 3.5 4.6 4.21 
8 4 4.8 4.63 
9 8 5.9 4.34 
0 4.5 4.5 4.49 
6 4.5 2.8 4.06 
4 5.5 4.8 4.88 
6 3 5 5.01 
1 6 5.3 4.62 
4 7 5.3 4.57 
8 5 5.2 4.63 
7 8.5 5.6 4.86 
5 4.5 3.7 4.16 
6 1.5 4.7 4.54 
0 2 3.8 4.57 
1 3.5 5.5 4.43 
3 3 4.4 4.44 
6 1.5 5.3 4.61 
9 6.5 4.3 4.61 
0 3.5 4.2 4.42 
7 7.5 5.7 4.48 
4 4 5.8 4.52 
7 4 5.2 4.37 
3 3.5 4.4 4.16 
6 2.5 4.3 4.79 
3 6.5 4.7 4.4 
5 4.5 5 4.4 
9 5.5 4 4.72 
1 2 2.4 4.33 
6 6 3.5 4.43 
8 4 3.9 4.09 
7 8 4.2 4.38 
2 2.5 3.9 4.14 
2 5 4.7 4.77 
8 7 4.2 4.09 
7 5.5 5.4 4.74 
8 7.5 5 4.29 
3 4.5 6.5 4.69 
7 5 2.7 4.85 
1 5 6.1 4.22 
7 4.5 4.2 4.6 
2 6.5 4.7 4.61 
0 7.5 3 4.43 
1 2 4.3 4.85 
5 7 3.9 4.49 
6 4.5 5.1 4.45 
5 1.5 6.1 4.61 
1 5.5 3.1 4.87 
9 3.5 4.2 5.19 
9 4.5 4.7 4.3 
8 5 3.8 4.77 
9 5.5 5.3 4.39 
5 4 4.4 4.33 
2 6 5.4 4.84 
9 4 4.3 4.59 
2 9 3.3 4.75 
2 4.5 5.4 4.35 
7 8 5.7 4.5 
1 1 4.2 4.29 
2 6.5 5.2 4.11 
5 5 5.9 4.12 
1 6 4.1 4.65 
6 3 4.4 3.99 
7 3 4.9 4.41 
7 9 4 4.66 
6 3.5 5.5 3.89 
0 1.5 5.6 4.64 
3 4.5 5.4 4.98 
5 2 4.6 4.6 
9 6 4.5 4.9 
7 3.5 3.2 4.43 
6 3.5 3.6 4 
3 5.5 4.7 4.59 
8 5 4.2 4.68 
3 3.5 5.3 4.68 
6 7.5 4.8 4.23 
6 2.5 5.2 4.81 
6 2.5 4.2 4.36 
3 1.5 4.5 3.66 
8 4.5 5.6 4.11 
8 8 4.2 4.83 
2 2 6 4.6 
5 3 4.4 4.43 
9 4 3.8 4.47 
6 6 4.9 4.19 
5 5 3.2 4.49 
3 4.5 5.8 4.82 
6 6.5 4.4 4.2 
1 3.5 4.8 4.46 
0 3.5 4.7 4.96 
8 1.5 4.4 4.48 
8 1.5 4.5 3.82 
4 2 3.4 4.73 
0 5 5 4.69 
1 0 4.5 4.76 
9 2.5 3.7 4.52 
1 3 4.2 4.08 
3 7 4.5 4.18 
5 7 5.5 4.54 
7 2 4.8 4.12 
3 4 3.7 4.17 
1 2 5.4 4.7 
9 6 4.4 4.28 
7 5.5 2.6 4.26 
1 8.5 5.6 4.59 
0 4 4.4 4.43 
7 3 4.8 4.54 
2 6 4.6 5.08 
6 3.5 5.3 4.18 
2 3 4.2 4.3 
8 3 4.9 4.82 
1 4.5 3.6 4.68 
6 2 4.8 4.71 
8 3.5 4.2 4.03 
1 7 5.4 4.91 
7 4.5 3 4.89 
3 3 4.4 4.32 
1 1 4 4.75 
8 3.5 4.4 4.63 
7 5.5 4.3 5.03 
4 3.5 4.2 4.51 
4 7 4.8 4.37 
9 7 5.1 4.06 
5 3 3.4 4.61 
1 7.5 2.5 4.05 
5 5 5.4 4.05 
5 4 3.9 4.33 
2 5 5.6 4.55 
3 0 4.3 4.56 
0 2.5 5.3 4.11 
1 6 5 4.8 
0 8 4.4 4.57 
9 3 4.8 4.66 
2 4.5 4.7 4.81 
1 4 3.9 3.93 
6 5 4.8 4.79 
6 4.5 4.3 4.27 
0 4 3.3 4.81 
2 6.5 5.3 4.23 
0 8 5.6 4.68 
3 0.5 5.6 4.37 
2 6 4.4 4.57 
0 1.5 5.3 4.3 
5 5.5 6.1 3.96 
7 4.5 4.3 4.42 
2 7 3.4 4.65 
6 3 4.5 4.49 
4 3 3.7 4.71 
2 3.5 5.3 4.71 
3 5 4.3 4.33 
0 2.5 5.8 4.24 
9 5 3.2 4.53 
3 6 6.5 4.44 
0 5 2.9 4.08 
7 4 4.7 4.2 
1 5 4.9 4.65 
1 4.5 4.4 4.67 
6 6 3.9 3.94 
0 4.5 4 4.57 
6 2 4.4 4.59 
4 5.5 4.2 4.66 
9 3.5 4.9 4.4 
9 6 4.2 4.46 
7 6 4.2 4.46 
9 7 4.6 4.39 
2 3 3.9 4.42 
9 5 4.9 4.62 
5 8 3.4 4.34 
8 5 2.6 4.97 
5 7.5 4.9 4.35 
9 3.5 4.4 4.92 
6 6.5 5.1 4.74 
4 5 4.7 4.34 
9 2 4.5 4.29 
0 4 4.1 4.24 
9 8.5 5.2 4.18 
3 6.5 4.3 4.76 
4 3.5 5.3 3.69 
3 4 3.6 4.6 
0 5 2.8 4.68 
4 5.5 4.6 4.55 
1 7 3.9 4.53 
7 7.5 3.2 4.19 
3 2.5 3.5 4.21 
3 5.5 4.9 4.23 
4 5.5 3.3 4.9 
0 4 2.9 4.77 
2 6.5 6.2 4.42 
6 3.5 4 4.65 
8 2 3.7 4.17 
4 6.5 4.1 4.84 
9 2.5 3.1 4.56 
4 3.5 5.1 4.58 
5 3.5 5.4 4.19 
0 5 5.1 4.41 
4 4.5 4.7 4.55 
0 8 2.2 4.63 
1 2.5 3.6 4.25 
6 4 3.9 4.95 
0 8.5 4.9 4.67 
3 7 6.3 4.28 
0 5 2.9 4.65 
5 6.5 3.7 4.34 
5 4.5 4.6 4.32 
8 6.5 4.9 4.65 
8 3.5 3.4 3.92 
1 3.5 4.5 4.43 
7 6 4.1 4.7 
5 6.5 4.8 4.23 
8 2.5 3.2 4.31 
9 2.5 6 4.32 
0 3 3.9 4.56 
4 4 4.2 4.54 
8 4.5 5.4 4.24 
1 4 5.4 4.35 
5 2 5.8 4.28 
4 3.5 4.2 4.45 
7 3 4.9 4.47 
1 7 5.1 4.72 
5 4.5 6.1 4.11 
1 6.5 5.2 4.21 
9 2.5 5.8 4.7 
2 4.5 4.3 4.13 
6 4 3.9 4.61 
2 5 4.5 4.23 
0 5 4.9 4.02 
4 0.5 6 4.28 
9 2.5 3.9 4.59 
8 3 5.5 4.6 
8 4.5 5.5 4.25 
6 4 5.7 4.77 
9 3.5 3.6 4.48 
5 5.5 5.3 4.94 
0 3.5 4.2 4.52 
6 6 4.6 4.71 
0 5 4 4.57 
9 6.5 4.6 4.18 
6 4 4.7 4.2 
1 1 5 4.79 
0 5 5.6 4.72 
3 4.5 3.5 4.9 
3 8 5.6 4.58 
0 3 4.2 4.47 
2 5.5 4.6 4.53 
1 7 4.8 4.34 
4 7.5 3.6 4.61 
4 4 3.9 4.25 
4 3.5 3.6 4.84 
7 8 2.9 4.4 
7 2 5.2 4.33 
5 5.5 5.4 4.51 
9 0 4.6 4.16 
2 1 5.4 4.5 
8 5 5.1 4.5 
0 4 4.5 4.58 
7 2.5 4.1 4.47 
5 8 4.6 4.45 
8 9 5.2 4.29 
7 8 5.8 4.22 
6 4.5 4.4 4.6 
9 2.5 3.9 4.53 
7 1 5 4.33 
4 5.5 5.8 4.68 
1 3 5.3 4.33 
0 4.5 4 4.32 
5 4.5 4.7 4.93 
5 0.5 4.7 4.47 
5 2 2.8 4.68 
2 3 3.5 4.5 
8 4.5 3.3 4.94 
3 4 4 4.66 
2 2 5.2 3.92 
6 2.5 4.8 4.14 
5 2.5 5 4.72 
2 3.5 5.7 5.26 
1 6 3.1 4.49 
3 4.5 3.5 4.09 
0 8 5.1 4.38 
9 5.5 4.4 4.69 
4 1 4.7 4.48 
8 2 4.7 4.45 
7 3.5 5.8 4.44 
4 2.5 2.9 3.96 
7 5.5 4.6 4.46 
9 7.5 4.8 3.95 
5 2 3.8 4.63 
1 2.5 4.3 3.87 
2 6 4.2 4.28 
2 1.5 4.3 4.16 
9 2.5 5.8 4.29 
1 2.5 4.4 4.33 
9 6.5 3.2 4.3 
3 5 6.3 4.7 
2 2 3.4 4.31 
1 3.5 3.7 4.51 
8 4.5 4.6 4.29 
2 6.5 5.4 4.6 
8 3 3.7 4.32 
6 4.5 4.7 4.8 
8 4 5.3 4.31 
8 7 3.7 4.34 
3 5.5 4.9 4.59 
3 8 4.2 4.39 
7 1 4.7 4.85 
5 5.5 5.8 4.29 
0 7.5 2.8 4.42 
3 6.5 3.9 4.67 
4 1.5 4.4 4.2 
0 4 3.3 4.51 
3 4 3.7 4.74 
6 2.5 4.6 4.55 
5 2 4.1 4.74 
2 2 4.9 4.64 
3 3.5 4.2 4.61 
6 4.5 6.4 4.49 
9 4.5 6.2 4.31 
3 5 4.2 5.13 
0 3 3.8 4.34 
1 5.5 3.6 5.07 
0 4 4.4 4.75 
5 4 4.4 4.62 
8 4 5 4.16 
3 1.5 5.5 4.09 
8 2.5 4.8 4.66 
1 2.5 4.8 4.21 
3 5.5 5 4.63 
6 4.5 5.3 4.43 
9 6.5 5.4 4.49 
0 2 4.5 4.71 
1 7 5.1 4.21 
5 7.5 4.1 4.27 
3 6 5.9 3.93 
8 4.5 5.5 4.82 
5 2 5.9 4.33 
2 3.5 5.8 4.56 
8 7 3.7 4.41 
4 5 4.9 4.58 
4 3.5 5.3 5.14 
4 8.5 3.4 4.63 
2 3 2.2 4.41 
5 3 5.4 3.93 
3 2 5.2 4.13 
4 6.5 2.3 4.45 
4 2.5 3.3 4.51 
6 1 4.8 4.53 
4 7 4 4.46 
9 4 1.4 4.3 
2 6 3.6 4.74 
0 3 5.7 4.13 
7 8.5 4.4 4.46 
9 5.5 5.2 4.86 
6 4 4 4.47 
7 7.5 6.9 4.39 
9 2 6.2 3.95 
1 7.5 4.3 4.82 
2 4.5 5.7 4.18 
6 3.5 6 4.52 
1 5.5 3.7 4.41 
0 6 4.9 4.2 
9 3.5 4.8 4.63 
9 6.5 4.1 4.5 
5 5.5 4.2 4.63 
4 4.5 4.9 3.81 
2 1.5 4.7 4.97 
9 6.5 5.2 4.68 
8 4 4.6 4.78 
8 4.5 3.3 4.14 
8 4.5 2.6 4.45 
0 3 3.3 4.91 
0 8.5 4.5 4.06 
8 3 2.5 4.33 
7 7.5 3.8 4.55 
5 7.5 3.7 4.49 
3 1 5 4.52 
4 8.5 4.1 4.12 
0 6.5 5.1 4.23 
4 6 4.6 4.28 
3 0.5 4.8 4.23 
5 5.5 5 4.64 
1 1.5 5.2 4.75 
4 7 4.7 4.8 
4 3 3.5 4.49 
3 7 4.7 4.9 
8 2.5 5.7 4.36 
4 4.5 4.3 4.43 
6 5.5 4.2 3.83 
7 1.5 5.1 4.19 
2 6 4.2 4.66 
1 3 5.5 4.6 
5 3 3.7 4.08 
8 5 5.9 4.82 
9 2 4.9 4.25 
3 3 4.9 4.59 
1 2.5 4.3 4.67 
9 5.5 4.6 4.48 
6 4.5 3.6 4.31 
8 5.5 4.1 4.44 
3 3.5 5.1 4.55 
1 5 3.1 4.68 
5 3 3.8 4.21 
3 6.5 5.9 4.69 
2 3 5.3 4.89 
5 7 3 4.48 
9 4.5 4.2 4.08 
3 4 5.6 4.65 
2 6 3.9 4.67 
1 6 3.8 4.67 
2 1.5 4.3 5.06 
1 2.5 4.9 4.57 
1 2 4.9 4.14 
6 5 5.8 4.48 
7 3.5 4.6 4.86 
5 4.5 3.8 4.51 
3 6.5 3.9 4.93 
3 2 5.6 4.62 
4 6 4.2 4.57 
4 2 4.8 4.44 
8 4 3.7 4.44 
6 4.5 4.4 4.91 
3 4 4.4 4.55 
0 3 4.8 4.59 
7 3.5 3.5 4.32 
1 2.5 4.7 4.07 
1 5 5.6 4.63 
7 6 3.1 4.17 
3 2.5 4.2 4.39 
3 4 6.3 4.63 
2 4.5 3.9 4.28 
5 4 4.8 4.66 
5 8 3.9 4.24 
2 9 4.8 4.33 
5 5.5 3.9 4.73 
9 2 5.2 4.68 
5 1 4.9 4.59 
0 6.5 2.9 3.9 
8 8 5 4.05 
4 9 4.1 4.47 
1 4.5 5.4 4.2 
1 1 3.9 4.47 
3 3.5 5.9 4.8 
9 8 5.1 4.56 
9 5 3.9 4.57 
7 9 4.9 4.28 
9 3.5 3.6 4.12 
9 2 4.2 4.35 
2 3.5 3.8 4.49 
5 3.5 4.1 4.81 
4 7 3.7 4.3 
8 4.5 4.8 4.36 
2 6 3.2 4.94 
1 1 4 4.88 
6 7 3.5 4.56 
5 2 4.9 4.53 
3 7 3.2 4.9 
0 7.5 4.7 5.04 
6 4.5 4.3 4.58 
9 3 5.5 3.8 
1 4 4.4 4.69 
3 1.5 4.7 4.79 
7 4 4.8 4.88 
2 0.5 3.3 4.15 
0 6.5 3.4 4.2 
0 8.5 4.7 4.77 
2 4 3.5 4.51 
5 7.5 3.9 4.15 
0 6.5 3.8 4.61 
9 6 3.9 5.16 
0 6 4 4.09 
9 5.5 3.9 4.26 
4 4.5 4.5 4.38 
9 2 3.9 4.06 
6 5 5.3 4.13 
2 2.5 3.5 4.22 
8 6.5 6.2 4.64 
1 4 3.3 4.7 
5 6 3.5 4.83 
6 6.5 4.4 4.09 
9 4 5.2 4.57 
7 6.5 3.3 5.05 
6 1.5 6.6 4.49 
4 3 4.7 4.66 
6 4.5 1.4 4.35 
2 6.5 3.8 4.64 
5 5.5 5.3 4.93 
6 3 4.2 5.12 
2 8.5 6 4.43 
4 2 3.7 4.69 
0 3 5.5 4.76 
2 6 4.6 4.77 
7 6.5 4.2 4.63 
4 3 4.5 4.44 
2 4.5 3.1 4.84 
8 3.5 4.4 4.77 
2 3.5 3.8 4.05 
4 5 3.8 4.86 
7 4.5 4.6 4.54 
8 4.5 3.6 4.28 
0 6.5 4.7 4.49 
7 3 3.1 4.73 
8 5 6.4 4.7 
6 7 4.5 4 
1 1 5.2 4.28 
3 0.5 3 4.72 
8 2.5 3.6 4.16 
2 7 5.3 4.15 
1 5.5 4.5 4.07 
7 1.5 5 4.65 
0 0 6.6 4.49 
2 5 4.1 4.52 
0 6 3.8 4.21 
7 6 6.3 4.64 
0 3 5.6 4.71 
4 7 4.5 4.47 
0 7 3 4.62 
9 3 5 4.23 
2 7.5 4 3.95 
9 4.5 4.6 4.79 
6 4 3.9 4.32 
1 4.5 3.7 4.43 
9 1.5 5.8 4.83 
2 1.5 6.5 4.7 
9 7.5 3.7 4.56 
0 7.5 5.2 4.68 
2 5 4.3 4.19 
0 2 4.5 4.3 
9 1 3.3 4.65 
2 4 4.4 4.34 
0 3 3.5 4.81 
5 0.5 5 4.56 
2 3 3.9 4.64 
7 6 4.5 4.16 
6 3 5.3 4.53 
4 3.5 6.9 4.63 
5 6.5 3.2 4.71 
0 4.5 3.4 4.62 
7 3 5.8 4.28 
7 2 5.1 4.57 
8 4.5 4.5 4.97 
0 8.5 4.3 5.1 
7 9 3.1 4.11 
1 7 4.6 3.96 
3 4.5 4.1 4.61 
8 5 5.1 4.82 
1 5.5 3.5 4.47 
6 4.5 4.8 4.63 
4 3 4.1 4.51 
6 2.5 5.7 4.68 
9 6 4.3 4.17 
7 4.5 3.8 4.45 
8 8 6.9 4.24 
1 3 3 4.63 
7 5 4.9 5.02 
4 9 3.3 4.27 
4 4 5.7 4.02 
3 4.5 4 4.7 
6 0 3.7 4.84 
1 5 2.8 5.09 
4 5.5 4 4.95 
5 2.5 5.8 4.18 
3 3.5 4.6 4.3 
5 4 5.6 4.67 
7 6 3.9 4.61 
6 6.5 4.9 4.76 
7 5.5 5.3 4.1 
5 1 5.3 4.76 
7 4 4 4.34 
2 4 4.6 4.38 
4 0.5 5.7 4.2 
9 6.5 4.5 4.66 
7 3.5 4.9 4.28 
7 7.5 3.5 4.61 
1 4.5 3.6 4.67 
7 6 3 4.26 
6 4 5 4.55 
4 5.5 5.6 4.35 
6 2 4.4 4.57 
2 4 5.1 4.22 
0 2.5 4.4 4.4 
0 3 4.2 4.43 
6 3.5 4.6 4.43 
4 4.5 2.5 4.46 
5 2.5 5.1 4.35 
0 5 4.1 4.53 
9 5.5 5.4 3.96 
5 2.5 4.5 4.92 
4 6.5 3.9 4.28 
0 5 3.4 4.14 
8 4 3.8 4.4 
8 4.5 5.1 4.52 
2 6.5 3.8 4.65 
1 1.5 4.9 4.84 
7 7 5 4.48 
8 6.5 3.3 4.22 
2 4 5.1 4.82 
3 9 4.8 4.42 
9 3 5.1 4.28 
3 0.5 3.2 4.38 
8 4.5 3.6 4.78 
3 6.5 5 3.89 
8 8 5.9 4.07 
5 4 4.2 4.15 
9 4.5 4.3 4.14 
8 1 5.3 4.23 
1 5 5.5 4.79 
4 5.5 5.1 4.9 
7 4 4.5 4.69 
5 5 3 3.99 
2 4.5 5.7 4.11 
1 2.5 3.2 4.13 
0 6 4.3 4.65 
8 5 5.5 4.09 
4 1.5 4.3 4.35 
2 6 3.7 4.21 
6 2 2 4.56 
6 7.5 2.4 4.56 
8 5 5.1 5.03 
4 2.5 4.7 5 
9 7.5 5.8 4.69 
8 1.5 3.6 5.08 
1 1.5 4.3 4.53 
3 1.5 4.2 4.61 
6 4.5 3.9 4.71 
8 1 4.4 4.23 
1 5 3.8 4.24 
4 0.5 5.6 4.66 
1 3 5.4 4.66 
1 1 4.6 3.93 
9 8.5 4.6 4.49 
5 6 5.2 4.15 
8 6.5 3.5 4.58 
3 5 4.6 3.98 
7 2 4.1 4.68 
6 4.5 4.6 4.78 
6 5 4.5 4.17 
0 3 3.1 4.05 
9 5.5 3.7 4.6 
0 4 4.1 4.49 
9 9 2.4 4.32 
9 6 4.3 4.54 
8 6 4.2 4.91 
2 5.5 5.8 4.91 
7 8.5 5.9 4.98 
0 3 3.8 4.42 
6 4 4.1 4.49 
2 2.5 4.4 3.4 
3 4.5 3.9 4.18 
8 3 4.3 4.6 
8 7.5 5.4 3.85 
0 4.5 3.2 4.88 
0 3 4.2 4.49 
5 6.5 3.5 4.23 
3 5 4.9 4.52 
1 6.5 3.4 4.2 
8 5.5 5 4.7 
9 1 5.2 4.69 
2 7 3.5 4.9 
4 5 3.8 4.73 
1 5 4.9 4.35 
1 7 4.1 4.59 
5 1.5 4.8 4.34 
2 4.5 3.7 4.63 
4 3 5.5 4.36 
2 3.5 3.5 4.69 
8 4 4.8 4.65 
8 4.5 4 4.4 
0 5.5 5.1 4.93 
5 7.5 4 4.9 
8 1.5 3.4 4.51 
5 2 3.8 4.61 
9 5 4.5 4.46 
3 3.5 2.6 4.03 
5 5 4.6 4.93 
9 3.5 3 4.09 
2 6.5 5.6 4.48 
8 4.5 3.7 4.58 
2 5.5 5.6 4.86 
0 5 6.2 4.56 
5 8.5 4.8 4.84 
4 4.5 4 4.08 
